YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,NCHILD,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCWAGE,VETSTAT,VETSTATD
2023,202301,1221276,2.023E+12,7614,2.02301E+12,240045,1,1,7452,0,2,57,6,2,200,0,0,10,101,1,10,100000,1,11
2023,202301,1221438,2.02301E+12,6156,2.02301E+12,10046,4,1,6156,0,2,19,6,1,100,0,0,6,64,1,10,18000,1,11
2023,202301,1221762,2.02301E+12,810,2.02301E+12,10046,4,1,810,0,2,20,6,1,100,0,0,7,71,1,10,8000,1,11
2023,202301,1222086,2.023E+12,50220,2.02301E+12,50146,1,1,50220,2,2,34,4,1,100,4,450,8,81,1,10,40000,1,11
2023,202301,1222410,2.023E+12,29322,2.02301E+12,10046,1,1,29322,0,1,22,6,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,1222410,2.023E+12,29322,2.02301E+12,10046,1,3,39204,0,1,22,6,1,100,0,0,7,71,1,10,11000,1,11
2023,202301,1222410,2.023E+12,29322,2.02301E+12,10046,1,4,52974,0,1,22,6,8,802,0,0,7,71,1,10,20000,1,11
2023,202301,1222572,2.023E+12,20250,2.02301E+12,60146,1,1,20088,0,1,63,6,8,812,0,0,6,63,1,10,47000,1,11
2023,202301,1223058,2.023E+12,13446,2.02301E+12,30046,2,5,9720,0,2,20,6,1,100,0,0,6,63,1,10,18000,1,11
2023,202301,1223058,2.023E+12,13446,2.02301E+12,30046,2,6,9720,0,2,20,6,1,100,0,0,6,63,1,10,2000,1,11
2023,202301,1223220,2.023E+12,26082,2.02301E+12,60146,1,1,26082,0,1,60,1,1,100,0,0,8,81,1,10,50000,2,20
2023,202301,1223220,2.023E+12,26082,2.02301E+12,60146,1,2,26730,0,2,61,1,1,100,0,0,8,81,1,10,13600,1,11
2023,202301,1223382,2.023E+12,32886,2.02301E+12,40046,1,2,17982,4,2,54,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,1223382,2.023E+12,32886,2.02301E+12,40046,1,3,37260,0,1,18,6,1,100,0,0,7,71,1,10,12000,1,11
2023,202301,1223382,2.023E+12,32886,2.02301E+12,40046,1,4,14742,0,2,19,6,2,200,0,0,4,40,1,10,8000,1,11
2023,202301,1223544,2.023E+12,34020,2.02301E+12,30046,1,1,34020,0,2,65,4,1,100,0,0,10,101,1,10,10000,1,11
2023,202301,1223706,2.023E+12,27054,2.02301E+12,60146,1,2,28026,0,2,46,1,1,100,0,0,6,61,1,10,5100,1,11
2023,202301,1223868,2.023E+12,9558,2.02301E+12,40046,1,1,9558,0,1,62,4,1,100,0,0,7,71,1,10,3000,1,11
2023,202301,1224030,2.023E+12,64800,2.02301E+12,20046,1,1,64962,0,2,36,1,1,100,0,0,10,101,1,10,69000,1,11
2023,202301,1224030,2.023E+12,64800,2.02301E+12,20046,1,2,49248,0,1,37,1,1,100,0,0,8,81,1,10,75000,1,11
2023,202301,1224678,2.023E+12,25434,2.02301E+12,20046,1,1,25596,0,2,21,6,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,1224840,2.023E+12,5994,2.02301E+12,30046,1,1,5994,0,1,55,4,1,100,0,0,8,81,1,10,113000,1,11
2023,202301,1225002,2.023E+12,11178,2.02301E+12,30046,1,1,11178,2,2,45,1,1,100,0,0,6,63,1,10,32000,1,11
2023,202301,1225002,2.023E+12,11178,2.02301E+12,30046,1,2,15390,2,1,36,1,1,100,0,0,6,63,1,10,55000,1,11
2023,202301,1225488,2.023E+12,18144,2.02301E+12,30046,1,1,18144,0,2,42,4,1,100,0,0,6,65,1,10,25000,1,11
2023,202301,1225488,2.023E+12,18144,2.02301E+12,30046,1,2,17820,0,1,41,6,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,1225650,2.023E+12,2754,2.02301E+12,40046,1,1,2754,3,2,40,6,1,100,0,0,8,81,1,10,32000,1,11
2023,202301,1226298,2.02301E+12,16038,2.02301E+12,240147,4,1,16038,0,2,20,6,2,200,0,0,7,71,1,10,3000,1,11
2023,202301,1226946,2.02301E+12,1620,2.02301E+12,80047,4,1,1620,0,1,22,6,1,100,0,0,7,71,1,10,7500,1,11
2023,202301,1227594,2.02301E+12,10854,2.02301E+12,70047,4,1,10854,0,2,21,6,1,100,0,0,6,63,1,10,7600,1,11
2023,202301,1227756,2.02301E+12,10854,2.02301E+12,30247,4,1,10854,0,2,19,6,1,100,0,0,7,71,1,12,5900,1,11
2023,202301,1228728,2.02301E+12,10530,2.02301E+12,120147,4,1,10530,0,2,19,6,1,100,0,0,7,71,1,10,5000,1,11
2023,202301,1228890,2.023E+12,20574,2.02301E+12,190047,1,1,20574,0,2,58,2,1,100,0,0,11,114,1,10,78000,1,11
2023,202301,1228890,2.023E+12,20574,2.02301E+12,190047,1,2,34506,0,2,49,2,1,100,0,0,11,116,1,10,110000,1,11
2023,202301,1229052,2.023E+12,1458,2.02301E+12,10047,1,1,1296,1,1,59,1,1,100,0,0,6,65,1,10,55000,1,11
2023,202301,1229052,2.023E+12,1458,2.02301E+12,10047,1,2,1296,1,2,56,1,1,100,0,0,7,71,1,10,35000,1,11
2023,202301,1229052,2.023E+12,1458,2.02301E+12,10047,1,3,2430,1,2,33,4,1,100,0,0,11,114,1,10,40000,1,11
2023,202301,1229214,2.023E+12,20412,2.02301E+12,50147,1,1,20250,0,2,29,1,1,100,0,0,10,101,1,10,72000,1,11
2023,202301,1229214,2.023E+12,20412,2.02301E+12,50147,1,2,18792,0,1,35,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,1229214,2.023E+12,20412,2.02301E+12,50147,1,5,21222,0,2,57,3,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,1229538,2.023E+12,7290,2.02301E+12,240247,1,1,7128,0,1,31,1,6,610,0,0,11,114,1,10,108000,1,11
2023,202301,1230024,2.023E+12,7452,2.02301E+12,40147,1,1,7290,0,1,61,1,1,100,0,0,10,101,1,10,102000,1,11
2023,202301,1230024,2.023E+12,7452,2.02301E+12,40147,1,2,6642,0,2,54,1,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,1230186,2.023E+12,17496,2.02301E+12,200147,1,1,17496,0,2,58,2,1,100,0,0,6,63,1,10,100000,1,11
2023,202301,1230996,2.023E+12,6804,2.02301E+12,330047,1,1,6804,1,1,40,1,1,100,0,0,6,63,1,10,85000,1,11
2023,202301,1230996,2.023E+12,6804,2.02301E+12,330047,1,2,4212,1,2,39,1,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,1231320,2.023E+12,17820,2.02301E+12,90047,1,1,17820,2,2,39,1,1,100,0,0,6,65,1,10,57000,1,11
2023,202301,1231320,2.023E+12,17820,2.02301E+12,90047,1,2,25272,2,1,44,1,1,100,0,0,6,65,1,10,39000,1,11
2023,202301,1231320,2.023E+12,17820,2.02301E+12,90047,1,3,15066,0,1,19,6,1,100,0,0,6,63,1,10,13000,1,11
2023,202301,1231482,2.023E+12,4212,2.02301E+12,10047,1,1,4212,0,2,59,1,1,100,0,0,8,81,1,10,22000,1,11
2023,202301,1231644,2.023E+12,13608,2.02301E+12,290047,1,3,4860,0,2,22,1,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,1231644,2.023E+12,13608,2.02301E+12,290047,1,4,5022,0,2,21,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1231806,2.023E+12,30456,2.02301E+12,250747,1,1,30294,1,2,29,6,2,200,0,0,8,81,1,10,50000,1,11
2023,202301,1231968,2.023E+12,11502,2.02301E+12,280047,1,1,11664,2,1,25,1,1,100,0,0,8,81,1,10,40000,1,11
2023,202301,1232292,2.023E+12,25110,2.02301E+12,250347,1,3,58644,0,1,28,6,2,200,0,0,6,65,1,10,5700,1,11
2023,202301,1232616,2.023E+12,7128,2.02301E+12,340147,1,2,7290,2,1,39,1,8,802,0,0,6,64,1,10,1400,2,20
2023,202301,1232778,2.023E+12,32886,2.02301E+12,120147,1,1,32886,1,2,40,3,1,100,0,0,7,71,1,10,29000,1,11
2023,202301,1232940,2.023E+12,9072,2.02301E+12,210147,1,1,8910,1,2,50,4,1,100,0,0,10,101,1,10,125000,1,11
2023,202301,1232940,2.023E+12,9072,2.02301E+12,210147,1,2,9234,0,1,21,6,1,100,0,0,6,63,1,10,5000,1,11
2023,202301,1233102,2.023E+12,10692,2.02301E+12,170047,1,1,10854,0,1,61,1,1,100,0,0,6,63,1,10,100000,1,11
2023,202301,1233102,2.023E+12,10692,2.02301E+12,170047,1,2,11988,0,2,60,1,1,100,0,0,6,63,1,10,18000,1,11
2023,202301,1233264,2.023E+12,6156,2.02301E+12,150147,1,1,6156,0,1,60,4,1,100,0,0,6,63,1,10,45000,2,20
2023,202301,1233426,2.023E+12,11826,2.02301E+12,60047,1,1,11826,1,2,55,4,1,100,0,0,8,81,1,10,100000,1,11
2023,202301,1233426,2.023E+12,11826,2.02301E+12,60047,1,2,14904,0,2,24,6,1,100,0,0,10,101,1,10,17000,1,11
2023,202301,1233750,2.023E+12,44226,2.02301E+12,340347,1,1,44226,1,1,36,1,1,100,0,0,7,71,1,10,70000,1,11
2023,202301,1233750,2.023E+12,44226,2.02301E+12,340347,1,2,44874,1,2,33,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,1234074,2.023E+12,13608,2.02301E+12,350047,1,2,14256,1,1,47,1,1,100,0,0,8,81,1,10,48000,1,11
2023,202301,1234236,2.023E+12,20250,2.02301E+12,210147,1,1,20250,2,1,55,1,2,200,0,0,7,71,1,10,25000,2,20
2023,202301,1234236,2.023E+12,20250,2.02301E+12,210147,1,2,25434,2,2,53,1,2,200,0,0,11,114,1,10,527000,2,20
2023,202301,1234398,2.023E+12,7614,2.02301E+12,40147,1,2,9072,0,1,65,1,1,100,0,0,7,71,1,10,45000,1,11
2023,202301,1234722,2.023E+12,101088,2.02301E+12,200147,1,1,100926,2,1,44,1,2,200,0,0,10,101,1,10,40000,1,11
2023,202301,1234722,2.023E+12,101088,2.02301E+12,200147,1,2,36774,2,2,51,1,6,600,0,0,10,101,1,10,40000,1,11
2023,202301,1234884,2.023E+12,12474,2.02301E+12,80047,1,1,12312,0,2,35,6,1,100,0,0,6,63,1,10,7200,1,11
2023,202301,1235208,2.023E+12,16200,2.02301E+12,260047,1,2,22680,0,1,39,1,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,1235532,2.023E+12,21870,2.02301E+12,240147,1,1,21870,0,2,24,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1235856,2.023E+12,42444,2.02301E+12,330047,1,1,42444,2,2,23,6,1,100,0,0,6,65,1,10,40000,1,11
2023,202301,1235856,2.023E+12,42444,2.02301E+12,330047,1,2,60102,2,1,23,6,1,100,0,0,6,65,1,10,35000,1,11
2023,202301,1236018,2.023E+12,8262,2.02301E+12,210247,1,1,8262,2,1,43,1,1,100,0,0,8,81,1,10,68000,1,11
2023,202301,1236018,2.023E+12,8262,2.02301E+12,210247,1,2,7938,2,2,39,1,1,100,0,0,11,114,1,10,180000,1,11
2023,202301,1236180,2.023E+12,3888,2.02301E+12,370047,1,1,3888,2,2,26,1,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,1236180,2.023E+12,3888,2.02301E+12,370047,1,2,1458,2,1,29,1,8,802,0,0,7,71,1,10,15300,1,11
2023,202301,1236342,2.023E+12,8100,2.02301E+12,210247,1,1,7938,0,2,43,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,1236828,2.023E+12,3240,2.02301E+12,360047,1,1,3240,1,1,36,4,8,802,0,0,6,63,1,10,49000,1,11
2023,202301,1236990,2.023E+12,30132,2.02301E+12,250347,1,1,30132,0,1,53,4,7,700,1,100,0,2,1,10,0,1,11
2023,202301,1236990,2.023E+12,30132,2.02301E+12,250347,1,2,31104,0,2,40,2,7,700,1,100,6,63,1,10,140000,1,11
2023,202301,1236990,2.023E+12,30132,2.02301E+12,250347,1,3,31104,2,2,39,6,7,700,1,100,0,2,1,10,23000,1,11
2023,202301,1237152,2.023E+12,7938,2.02301E+12,160047,1,3,8586,0,1,21,6,1,100,0,0,5,50,1,10,4000,1,13
2023,202301,1237476,2.023E+12,33534,2.02301E+12,290047,1,2,53460,4,1,33,1,1,100,0,0,7,71,1,10,100000,1,11
2023,202301,1237638,2.023E+12,25596,2.02301E+12,250147,1,1,25434,3,1,57,5,2,200,0,0,6,63,1,10,24000,1,11
2023,202301,1237638,2.023E+12,25596,2.02301E+12,250147,1,2,30618,3,2,43,6,2,200,0,0,6,65,1,10,24000,1,11
2023,202301,1237800,2.023E+12,37746,2.02301E+12,80047,1,1,37746,0,1,28,6,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,1237800,2.023E+12,37746,2.02301E+12,80047,1,2,26244,0,2,29,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,1238448,2.023E+12,12150,2.02301E+12,30147,1,2,10854,0,1,21,6,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1238610,2.023E+12,4374,2.02301E+12,210147,1,1,4374,1,2,53,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,1238772,2.023E+12,9720,2.02301E+12,80047,1,2,10692,2,2,43,1,1,100,0,0,11,114,1,10,4500,1,11
2023,202301,1239096,2.023E+12,27540,2.02301E+12,150347,1,3,36288,1,1,36,6,1,100,0,0,8,81,1,10,36000,1,11
2023,202301,1239258,2.023E+12,7452,2.02301E+12,300047,1,3,8586,1,2,61,4,1,100,0,0,7,71,1,10,32000,1,11
2023,202301,1239258,2.023E+12,7452,2.02301E+12,300047,1,4,7938,0,2,25,6,1,100,0,0,6,63,1,10,90000,1,11
2023,202301,1239582,2.023E+12,7128,2.02301E+12,330047,1,1,7128,1,1,23,6,1,100,0,0,6,63,1,10,38000,1,11
2023,202301,1239582,2.023E+12,7128,2.02301E+12,330047,1,2,5832,1,2,27,6,1,100,0,0,8,81,1,10,17000,1,11
2023,202301,1239582,2.023E+12,7128,2.02301E+12,330047,1,4,11340,0,1,22,6,1,100,0,0,6,63,1,10,32000,1,11
2023,202301,1239744,2.023E+12,5508,2.02301E+12,40147,1,1,5670,0,1,55,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1239906,2.023E+12,14256,2.02301E+12,240647,1,1,14256,0,1,62,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,1240068,2.023E+12,8748,2.02301E+12,150247,1,1,8748,0,1,57,1,4,400,0,0,11,115,1,10,527000,2,20
2023,202301,1240068,2.023E+12,8748,2.02301E+12,150247,1,2,4860,0,2,60,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,1240230,2.023E+12,10044,2.02301E+12,340247,1,1,10044,0,2,34,1,1,100,0,0,11,114,1,10,30000,1,11
2023,202301,1240230,2.023E+12,10044,2.02301E+12,340247,1,2,10206,0,1,38,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,1240392,2.023E+12,9882,2.02301E+12,150447,1,1,9882,1,2,42,4,1,100,0,0,8,81,1,10,75000,1,11
2023,202301,1240554,2.023E+12,9558,2.02301E+12,150147,1,1,9558,0,1,23,6,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,1240554,2.023E+12,9558,2.02301E+12,150147,1,2,14256,0,2,23,6,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,1240878,2.023E+12,12312,2.02301E+12,250647,1,2,14904,1,1,45,1,1,100,0,0,11,114,1,10,527000,1,11
2023,202301,1241202,2.023E+12,13932,2.02301E+12,100047,1,1,13770,0,1,61,6,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,1241526,2.023E+12,22194,2.02301E+12,240347,1,1,22032,0,1,64,1,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,1241526,2.023E+12,22194,2.02301E+12,240347,1,2,22680,0,2,64,1,1,100,0,0,7,71,1,10,40000,1,11
2023,202301,1241688,2.023E+12,17496,2.02301E+12,200247,1,1,17496,3,2,50,1,2,200,0,0,8,81,1,10,34300,1,11
2023,202301,1241688,2.023E+12,17496,2.02301E+12,200247,1,2,19440,3,1,52,1,2,200,0,0,10,101,1,10,38000,1,11
2023,202301,1242174,2.023E+12,15552,2.02301E+12,340147,1,1,15552,0,2,62,4,1,100,0,0,11,114,1,10,61000,1,11
2023,202301,1242498,2.023E+12,6642,2.02301E+12,20047,1,1,6480,0,2,59,5,1,100,0,0,6,63,1,10,23000,1,11
2023,202301,1242498,2.023E+12,6642,2.02301E+12,20047,1,2,3726,0,1,54,4,1,100,0,0,6,63,1,10,30000,2,20
2023,202301,1243146,2.023E+12,56052,2.02301E+12,210147,1,1,56214,3,2,35,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,1243146,2.023E+12,56052,2.02301E+12,210147,1,2,58482,3,1,39,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,1243308,2.023E+12,8100,2.02301E+12,40147,1,2,8100,0,1,60,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1243956,2.023E+12,12960,2.02301E+12,200247,1,2,24300,0,2,28,6,1,100,0,0,11,115,1,10,25000,1,11
2023,202301,1244280,2.023E+12,13122,2.02301E+12,250247,1,1,13122,0,2,59,1,1,100,0,0,10,101,1,10,6000,1,11
2023,202301,1244280,2.023E+12,13122,2.02301E+12,250247,1,2,11178,0,1,59,1,1,100,0,0,10,101,1,10,155000,1,11
2023,202301,1244442,2.023E+12,6642,2.02301E+12,250247,1,1,6642,0,1,63,6,1,100,0,0,7,71,1,10,27500,2,20
2023,202301,1244766,2.023E+12,11502,2.02301E+12,80047,1,1,11502,0,1,42,2,1,100,0,0,11,114,1,10,45000,1,11
2023,202301,1245252,2.023E+12,8262,2.02301E+12,200347,1,1,8424,1,2,61,1,2,200,0,0,6,65,1,10,35000,1,11
2023,202301,1245252,2.023E+12,8262,2.02301E+12,200347,1,2,17010,1,1,61,1,2,200,0,0,6,63,1,10,0,1,11
2023,202301,1245252,2.023E+12,8262,2.02301E+12,200347,1,3,18468,2,2,34,2,2,200,0,0,10,101,1,10,75000,1,11
2023,202301,1245414,2.023E+12,4212,2.02301E+12,130047,1,2,8424,3,1,26,1,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,1245576,2.023E+12,17172,2.02301E+12,150347,1,1,17172,3,2,41,4,1,100,0,0,11,114,1,10,0,1,11
2023,202301,1245738,2.023E+12,19926,2.02301E+12,70047,1,1,19764,2,1,41,1,1,100,0,0,8,81,1,10,48000,1,11
2023,202301,1245738,2.023E+12,19926,2.02301E+12,70047,1,2,17658,2,2,47,1,1,100,0,0,11,114,1,10,100000,1,11
2023,202301,1246224,2.023E+12,12150,2.02301E+12,120147,1,1,11988,0,2,63,4,1,100,0,0,11,115,1,10,19000,1,11
2023,202301,1246224,2.023E+12,12150,2.02301E+12,120147,1,2,14904,0,1,33,4,1,100,0,0,6,63,1,10,22000,2,20
2023,202301,1246386,2.023E+12,21870,2.02301E+12,250547,1,1,21870,1,1,26,1,7,700,1,100,11,114,1,10,85000,1,11
2023,202301,1246548,2.023E+12,9720,2.02301E+12,150147,1,1,9720,0,2,27,1,6,600,2,200,10,101,1,10,35000,1,11
2023,202301,1246548,2.023E+12,9720,2.02301E+12,150147,1,2,14904,0,1,28,1,8,801,0,0,7,71,1,10,25000,1,11
2023,202301,1246710,2.023E+12,12636,2.02301E+12,40147,1,1,12636,1,2,63,1,1,100,0,0,6,63,1,10,18200,1,11
2023,202301,1246710,2.023E+12,12636,2.02301E+12,40147,1,2,11340,1,1,65,1,1,100,0,0,10,101,1,10,69000,1,11
2023,202301,1246710,2.023E+12,12636,2.02301E+12,40147,1,4,20898,0,1,24,2,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,1247358,2.023E+12,13608,2.02301E+12,310047,1,1,13608,0,2,63,6,1,100,0,0,11,114,1,10,56000,1,11
2023,202301,1247520,2.023E+12,23166,2.02301E+12,130047,1,1,23166,2,1,47,1,1,100,0,0,6,63,1,10,70000,1,11
2023,202301,1247520,2.023E+12,23166,2.02301E+12,130047,1,2,17658,2,2,35,1,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,1247682,2.023E+12,9558,2.02301E+12,110147,1,2,13770,0,1,59,1,1,100,0,0,7,71,1,10,4800,1,11
2023,202301,1248654,2.023E+12,14904,2.02301E+12,160047,1,4,21060,0,1,24,6,1,100,0,0,10,101,1,10,38000,1,11
2023,202301,1248978,2.023E+12,11988,2.02301E+12,340147,1,1,11988,0,1,38,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,1248978,2.023E+12,11988,2.02301E+12,340147,1,2,10692,0,2,42,1,1,100,0,0,11,116,1,10,70000,1,11
2023,202301,1249140,2.023E+12,7776,2.02301E+12,80047,1,1,7938,0,2,30,6,1,100,0,0,6,65,1,10,33000,1,11
2023,202301,1249140,2.023E+12,7776,2.02301E+12,80047,1,2,8100,0,1,29,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,1249464,2.023E+12,810,2.02301E+12,270047,1,1,810,0,1,45,4,1,100,0,0,11,114,1,10,76000,1,11
2023,202301,1249464,2.023E+12,810,2.02301E+12,270047,1,2,3888,0,2,32,6,1,100,0,0,11,114,1,10,65000,1,11
2023,202301,1249626,2.023E+12,35316,2.02301E+12,360047,1,1,35316,0,1,29,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,1249788,2.023E+12,11826,2.02301E+12,170047,1,1,11826,0,2,52,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,1250274,2.023E+12,5670,2.02301E+12,40147,1,1,5670,2,2,42,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,1250274,2.023E+12,5670,2.02301E+12,40147,1,2,6318,2,1,36,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1250436,2.023E+12,49248,2.02301E+12,150447,1,1,49248,0,2,22,1,1,100,0,0,10,101,1,10,4000,1,11
2023,202301,1250436,2.023E+12,49248,2.02301E+12,150447,1,2,45198,0,1,25,1,1,100,0,0,8,81,1,10,6900,1,11
2023,202301,1250598,2.023E+12,8748,2.02301E+12,270047,1,1,8586,0,1,63,1,1,100,0,0,6,63,1,10,0,2,20
2023,202301,1250598,2.023E+12,8748,2.02301E+12,270047,1,2,12150,0,2,55,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,1250760,2.023E+12,3078,2.02301E+12,310047,1,1,3078,0,1,64,5,1,100,0,0,11,114,1,10,125000,1,11
2023,202301,1251246,2.023E+12,21222,2.02301E+12,300047,1,1,21384,0,1,25,6,1,100,0,0,6,63,1,10,80000,1,11
2023,202301,1251246,2.023E+12,21222,2.02301E+12,300047,1,2,35640,1,1,63,4,1,100,0,0,6,63,1,10,2500,1,11
2023,202301,1251570,2.023E+12,16362,2.02301E+12,240347,1,2,15714,0,2,65,1,1,100,0,0,7,71,1,10,46000,1,11
2023,202301,1251732,2.023E+12,14094,2.02301E+12,110147,1,1,14094,1,2,30,1,1,100,0,0,7,71,1,10,31000,1,11
2023,202301,1251732,2.023E+12,14094,2.02301E+12,110147,1,2,20736,1,1,31,1,1,100,0,0,6,65,1,10,58000,1,11
2023,202301,1252056,2.023E+12,10692,2.02301E+12,100047,1,1,10692,0,1,48,1,1,100,0,0,6,64,1,10,28800,1,11
2023,202301,1252056,2.023E+12,10692,2.02301E+12,100047,1,2,10854,0,2,42,1,1,100,0,0,6,64,1,10,19200,1,11
2023,202301,1252056,2.023E+12,10692,2.02301E+12,100047,1,5,13608,0,1,28,6,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,1252056,2.023E+12,10692,2.02301E+12,100047,1,6,20250,1,2,26,6,1,100,0,0,5,50,1,10,13000,1,11
2023,202301,1252218,2.023E+12,11502,2.02301E+12,350047,1,1,11502,2,1,50,5,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1252218,2.023E+12,11502,2.02301E+12,350047,1,2,26244,1,2,22,6,1,100,0,0,10,101,1,10,1000,1,11
2023,202301,1252380,2.023E+12,8262,2.02301E+12,210147,1,1,8424,0,2,57,5,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1253028,2.023E+12,27540,2.02301E+12,260047,1,1,27540,0,2,42,4,1,100,0,0,6,63,1,10,47000,1,11
2023,202301,1253352,2.023E+12,6480,2.02301E+12,160047,1,1,6480,1,2,58,1,1,100,0,0,10,101,1,10,158000,1,11
2023,202301,1253352,2.023E+12,6480,2.02301E+12,160047,1,2,6804,1,1,61,1,1,100,0,0,6,63,1,10,51000,1,11
2023,202301,1253352,2.023E+12,6480,2.02301E+12,160047,1,3,5832,0,2,27,6,1,100,0,0,10,101,1,10,76000,1,11
2023,202301,1253838,2.023E+12,11016,2.02301E+12,140047,1,1,11016,0,2,58,5,1,100,0,0,6,63,1,10,22000,1,11
2023,202301,1254324,2.023E+12,3078,2.02301E+12,90047,1,1,3078,1,2,52,1,1,100,0,0,6,63,1,10,36000,1,11
2023,202301,1254324,2.023E+12,3078,2.02301E+12,90047,1,2,2430,1,1,55,1,1,100,0,0,6,63,1,10,40000,2,20
2023,202301,1254486,2.023E+12,10206,2.02301E+12,240147,1,1,10044,1,1,53,1,8,826,0,0,11,115,1,10,40000,1,11
2023,202301,1254486,2.023E+12,10206,2.02301E+12,240147,1,2,12474,1,2,53,1,1,100,0,0,11,115,1,10,52000,1,11
2023,202301,1254648,2.023E+12,34020,2.02301E+12,250747,1,1,34020,3,1,36,1,2,200,0,0,7,71,1,10,55000,1,11
2023,202301,1255134,2.023E+12,56862,2.02301E+12,150347,1,1,56862,1,2,48,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,1255134,2.023E+12,56862,2.02301E+12,150347,1,2,53136,1,1,49,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,1255782,2.023E+12,15876,2.02301E+12,200247,1,3,16848,0,1,22,6,6,665,0,0,6,63,1,10,30000,1,11
2023,202301,1256106,2.023E+12,12150,2.02301E+12,360047,1,1,12150,0,1,62,1,1,100,0,0,6,63,1,10,76000,1,11
2023,202301,1256268,2.023E+12,4698,2.02301E+12,160047,1,1,4860,1,1,44,1,8,802,0,0,7,71,1,10,98000,1,11
2023,202301,1256268,2.023E+12,4698,2.02301E+12,160047,1,2,15552,1,2,43,1,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,1256430,2.023E+12,9072,2.02301E+12,130047,1,1,9072,0,2,61,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,1256592,2.023E+12,43092,2.02301E+12,280047,1,1,43092,0,1,34,6,1,100,0,0,11,114,1,10,35000,2,20
2023,202301,1256754,2.023E+12,39852,2.02301E+12,280047,1,2,26082,0,1,30,1,1,100,0,0,7,71,1,10,46000,2,20
2023,202301,1256916,2.023E+12,85050,2.02301E+12,190047,1,1,85050,0,1,54,4,1,100,0,0,6,65,1,10,80000,1,11
2023,202301,1257402,2.023E+12,17334,2.02301E+12,40147,1,1,17334,2,1,30,1,1,100,0,0,10,101,1,10,62000,1,11
2023,202301,1257564,2.023E+12,8424,2.02301E+12,10047,1,1,8424,3,2,32,6,2,200,0,0,8,81,1,10,10000,1,11
2023,202301,1257726,2.023E+12,3240,2.02301E+12,330047,1,1,3402,2,1,45,3,1,100,0,0,6,63,1,10,98000,1,11
2023,202301,1257888,2.023E+12,33048,2.02301E+12,70047,1,1,33210,2,2,25,4,1,100,0,0,7,71,1,10,41900,1,11
2023,202301,1258050,2.023E+12,11988,2.02301E+12,200347,1,1,12150,1,1,56,1,1,100,0,0,6,63,1,10,50000,1,13
2023,202301,1258050,2.023E+12,11988,2.02301E+12,200347,1,2,13122,1,2,53,1,1,100,0,0,6,63,1,10,29000,1,11
